"source_file","source_row","cmd_or_set_cmd","time_s","set_ma","stm_current_ma","error_ma","adc1_raw","adc1_voltage_v","adc2_raw","adc2_voltage_v","sample_count","dropped_each_side","rejected_count","output_duty_pct","dm3058_current_ma"
"low_current_sweep_latest.csv","33","3","7.923058748245239","1","2.158","-1.158","15","0.013","","","64","16","32","0.1","1.061416"
"low_current_sweep_latest.csv","34","3","8.841633319854736","1","1.582","-0.582","11","0.008","","","64","16","32","0.1","1.689795"
"low_current_sweep_latest.csv","35","3","9.32264518737793","1","0.0","1.0","0","0.0","","","64","16","33","0.3","1.626627"
"low_current_sweep_latest.csv","36","3","10.645309686660767","1","2.158","-1.158","15","0.013","","","64","16","34","0.1","1.689769"
"low_current_sweep_latest.csv","37","3","11.884113073348999","1","1.582","-0.582","11","0.008","","","64","16","34","0.1","1.07485"
"low_current_sweep_latest.csv","38","3","13.127164363861084","1","0.0","1.0","0","0.0","","","64","16","35","0.3","1.689833"
"low_current_sweep_latest.csv","39","3","13.61189579963684","1","2.158","-1.158","15","0.013","","","64","16","36","0.1","1.674555"
"low_current_sweep_latest.csv","40","3","14.09256386756897","1","1.582","-0.582","11","0.008","","","64","16","36","0.1","1.0749240000000002"
"low_current_sweep_latest.csv","41","3","15.091907978057861","1","2.158","-1.158","15","0.013","","","64","16","36","0.1","1.689886"
"low_current_sweep_latest.csv","42","3","16.33413791656494","1","0.0","1.0","0","0.0","","","64","16","37","0.3","1.689888"
"low_current_sweep_latest.csv","43","3","17.57173180580139","1","2.158","-1.158","15","0.013","","","64","16","38","0.1","1.6899250000000001"
"low_current_sweep_latest.csv","44","3","18.056777238845825","1","1.582","-0.582","11","0.008","","","64","16","38","0.1","1.55755"
"low_current_sweep_latest.csv","45","5","1.813551425933838","1","0.0","1.0","0","0.0","","","64","16","46","0.3","1.039032"
"low_current_sweep_latest.csv","46","5","3.550727605819702","1","0.0","1.0","0","0.0","","","64","16","46","0.3","nan"
"low_current_sweep_latest.csv","47","5","4.651083469390869","1","2.158","-1.158","15","0.013","","","64","16","47","0.2","1.6898989999999998"
"low_current_sweep_latest.csv","48","5","5.893662929534912","1","0.0","1.0","0","0.0","","","64","16","48","0.2","1.689924"
"low_current_sweep_latest.csv","49","5","7.400842189788818","1","0.0","1.0","0","0.0","","","64","16","48","0.3","nan"
"low_current_sweep_latest.csv","50","5","8.910850763320923","1","2.158","-1.158","15","0.013","","","64","16","49","0.2","nan"
"low_current_sweep_latest.csv","51","5","10.05108642578125","1","0.0","1.0","0","0.0","","","64","16","50","0.2","1.0748419999999999"
"low_current_sweep_latest.csv","52","5","10.531804084777832","1","2.158","-1.158","15","0.013","","","64","16","51","0.2","0.7465761999999999"
"low_current_sweep_latest.csv","53","5","11.01616096496582","1","0.0","1.0","0","0.0","","","64","16","52","0.2","1.0749410000000001"
"low_current_sweep_latest.csv","54","5","12.521161794662476","1","2.158","-1.158","15","0.013","","","64","16","53","0.2","nan"
"low_current_sweep_latest.csv","55","5","13.85106873512268","1","0.0","1.0","0","0.0","","","64","16","54","0.2","1.6898989999999998"
"low_current_sweep_latest.csv","56","5","15.095638513565063","1","0.0","1.0","0","0.0","","","64","16","54","0.2","1.689921"
"low_current_sweep_latest.csv","57","5","16.332499742507935","1","2.158","-1.158","15","0.013","","","64","16","55","0.2","1.689946"
"low_current_sweep_latest.csv","58","5","17.41093158721924","1","0.0","1.0","0","0.0","","","64","16","56","0.2","1.075129"
"low_current_sweep_latest.csv","59","5","18.652303457260132","1","2.158","-1.158","15","0.013","","","64","16","57","0.1","1.074886"
"low_current_sweep_latest.csv","60","5","19.141015768051147","1","0.0","1.0","0","0.0","","","64","16","58","0.3","1.041028"
"low_current_sweep_latest.csv","61","5","20.058343648910522","1","2.158","-1.158","15","0.013","","","64","16","59","0.1","1.689854"
"low_current_sweep_latest.csv","62","8","0.8170633316040039","1","0.0","1.0","0","0.0","","","64","16","71","0.2","1.689924"
"low_current_sweep_latest.csv","63","8","2.0579094886779785","1","2.158","-1.158","15","0.013","","","64","16","72","0.2","1.689924"
"low_current_sweep_latest.csv","64","8","2.541227102279663","1","0.0","1.0","0","0.0","","","64","16","73","0.2","1.294828"
"low_current_sweep_latest.csv","65","8","3.0224554538726807","1","2.158","-1.158","15","0.013","","","64","16","74","0.1","1.5874380000000001"
"low_current_sweep_latest.csv","66","8","4.760178089141846","1","0.0","1.0","0","0.0","","","64","16","75","0.3","nan"
"low_current_sweep_latest.csv","67","8","6.339260101318359","1","2.158","-1.158","15","0.013","","","64","16","76","0.1","1.689941"
"low_current_sweep_latest.csv","68","8","6.82739782333374","1","1.582","-0.582","11","0.008","","","64","16","76","0.2","1.1880199999999999"
"low_current_sweep_latest.csv","69","8","7.309108257293701","1","0.0","1.0","0","0.0","","","64","16","77","0.2","1.746958"
"low_current_sweep_latest.csv","70","8","8.632872581481934","1","2.158","-1.158","15","0.013","","","64","16","78","0.2","1.074832"
"low_current_sweep_latest.csv","71","8","10.138965129852295","1","0.0","1.0","0","0.0","","","64","16","79","0.2","nan"
"low_current_sweep_latest.csv","72","8","11.63916540145874","1","2.158","-1.158","15","0.013","","","64","16","80","0.1","nan"
"low_current_sweep_latest.csv","73","8","13.149042844772339","1","0.0","1.0","0","0.0","","","64","16","81","0.4","nan"
"low_current_sweep_latest.csv","74","8","14.787539005279541","1","1.582","-0.582","11","0.008","","","64","16","81","0.1","1.074918"
"low_current_sweep_latest.csv","75","8","15.269207000732422","1","0.0","1.0","0","0.0","","","64","16","82","0.3","1.268805"
"low_current_sweep_latest.csv","76","8","15.751415967941284","1","2.158","-1.158","15","0.013","","","64","16","83","0.1","0.9974537"
"low_current_sweep_latest.csv","77","8","16.237494468688965","1","1.582","-0.582","11","0.008","","","64","16","83","0.2","1.074886"
"low_current_sweep_latest.csv","78","8","17.237404584884644","1","0.0","1.0","0","0.0","","","64","16","84","0.2","1.074908"
"low_current_sweep_latest.csv","79","8","18.477824687957764","1","0.0","1.0","0","0.0","","","64","16","84","0.3","1.689858"
"low_current_sweep_latest.csv","80","8","19.4460346698761","1","0.0","1.0","0","0.0","","","64","16","84","0.3","1.006086"
"low_current_sweep_latest.csv","81","8","19.924012660980225","1","0.0","1.0","0","0.0","","","64","16","84","0.2","1.074908"
"low_current_sweep_latest.csv","82","8","20.91914439201355","1","1.582","-0.582","11","0.008","","","64","16","84","0.1","1.07488"
"low_current_sweep_latest.csv","83","8","21.409090042114258","1","0.0","1.0","0","0.0","","","64","16","85","0.3","1.2793349999999999"
"low_current_sweep_latest.csv","84","10","1.7158007621765137","10","0.0","10.0","0","0.0","","","64","16","0","1.2","10.56523"
"low_current_sweep_latest.csv","85","10","2.1958138942718506","10","6.617","3.383","46","0.04","","","64","16","0","1.8","10.565949999999999"
"low_current_sweep_latest.csv","86","10","2.6881096363067627","10","10.001","-0.001","69","0.06","","","64","16","0","1.8","11.18091"
"low_current_sweep_latest.csv","87","10","3.165653944015503","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.18069"
"low_current_sweep_latest.csv","88","10","3.651677370071411","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","10.98183"
"low_current_sweep_latest.csv","89","10","4.135899543762207","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","10.9771"
"low_current_sweep_latest.csv","90","10","5.095494985580444","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.1822"
"low_current_sweep_latest.csv","91","10","5.585873365402222","10","9.525","0.475","66","0.058","","","64","16","0","2.0","10.73874"
"low_current_sweep_latest.csv","92","10","6.0656352043151855","10","10.001","-0.001","69","0.06","","","64","16","0","1.9","11.12838"
"low_current_sweep_latest.csv","93","10","6.550236701965332","10","9.525","0.475","66","0.058","","","64","16","0","1.9","11.18162"
"low_current_sweep_latest.csv","94","10","7.521342515945435","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.181939999999999"
"low_current_sweep_latest.csv","95","10","8.004225730895996","10","9.525","0.475","66","0.058","","","64","16","0","1.9","11.18216"
"low_current_sweep_latest.csv","96","10","8.488224029541016","10","9.525","0.475","66","0.058","","","64","16","0","1.9","11.18224"
"low_current_sweep_latest.csv","97","10","9.44597601890564","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.18238"
"low_current_sweep_latest.csv","98","10","9.9357750415802","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.79305"
"low_current_sweep_latest.csv","99","10","10.415920972824097","10","11.295","-1.295","77","0.068","","","64","16","0","1.8","11.08126"
"low_current_sweep_latest.csv","100","10","10.895724058151245","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","10.985240000000001"
"low_current_sweep_latest.csv","101","10","11.865817546844482","10","10.65","-0.65","73","0.063","","","64","16","0","1.9","11.181470000000001"
"low_current_sweep_latest.csv","102","10","12.3546462059021","10","9.525","0.475","66","0.058","","","64","16","0","1.9","11.181659999999999"
"low_current_sweep_latest.csv","103","10","12.83760690689087","10","9.525","0.475","66","0.058","","","64","16","0","1.9","11.18206"
"low_current_sweep_latest.csv","104","10","13.315829992294312","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","10.97882"
"low_current_sweep_latest.csv","105","10","14.286563396453857","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.18225"
"low_current_sweep_latest.csv","106","10","14.765573978424072","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.53918"
"low_current_sweep_latest.csv","107","10","15.24559736251831","10","11.295","-1.295","77","0.068","","","64","16","0","1.8","11.38604"
"low_current_sweep_latest.csv","108","10","16.221261978149414","10","11.295","-1.295","77","0.068","","","64","16","0","1.8","11.18127"
"low_current_sweep_latest.csv","109","15","0.5420951843261719","10","10.65","-0.65","73","0.063","","","64","16","0","1.9","11.18158"
"low_current_sweep_latest.csv","110","15","1.0231115818023682","10","9.525","0.475","66","0.058","","","64","16","0","2.0","11.308810000000001"
"low_current_sweep_latest.csv","111","15","1.992401361465454","10","10.001","-0.001","69","0.06","","","64","16","0","1.9","11.18176"
"low_current_sweep_latest.csv","112","15","2.472522735595703","10","9.525","0.475","66","0.058","","","64","16","0","2.0","10.76306"
"low_current_sweep_latest.csv","113","15","2.961285352706909","10","8.918","1.082","62","0.053","","","64","16","0","2.0","10.955919999999999"
"low_current_sweep_latest.csv","114","15","3.929518222808838","10","10.001","-0.001","69","0.06","","","64","16","0","1.8","11.181510000000001"
"low_current_sweep_latest.csv","115","15","4.411346912384033","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.182020000000001"
"low_current_sweep_latest.csv","116","15","4.892361402511597","10","10.65","-0.65","73","0.063","","","64","16","0","1.9","11.181949999999999"
"low_current_sweep_latest.csv","117","15","5.37759804725647","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.08214"
"low_current_sweep_latest.csv","118","15","6.344274997711182","10","11.295","-1.295","77","0.068","","","64","16","0","1.8","11.18148"
"low_current_sweep_latest.csv","119","15","6.828205823898315","10","9.525","0.475","66","0.058","","","64","16","0","2.0","10.59212"
"low_current_sweep_latest.csv","120","15","7.30699348449707","10","9.063","0.937","63","0.055","","","64","16","0","2.0","10.974060000000001"
"low_current_sweep_latest.csv","121","15","7.794997215270996","10","9.063","0.937","63","0.055","","","64","16","0","1.9","10.74901"
"low_current_sweep_latest.csv","122","15","8.761150360107422","10","10.001","-0.001","69","0.06","","","64","16","0","1.8","11.79649"
"low_current_sweep_latest.csv","123","15","9.242290496826172","10","11.295","-1.295","77","0.068","","","64","16","0","1.8","11.07923"
"low_current_sweep_latest.csv","124","15","9.72262454032898","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.15387"
"low_current_sweep_latest.csv","125","15","10.692564487457275","10","11.295","-1.295","77","0.068","","","64","16","0","1.8","11.18127"
"low_current_sweep_latest.csv","126","15","11.177757501602173","10","10.65","-0.65","73","0.063","","","64","16","0","1.8","11.181750000000001"
"low_current_sweep_latest.csv","127","15","11.652232885360718","10","10.65","-0.65","73","0.063","","","64","16","0","1.9","11.18157"
"low_current_sweep_latest.csv","128","15","12.144823789596558","10","9.525","0.475","66","0.058","","","64","16","0","2.0","11.27527"
"low_current_sweep_latest.csv","129","15","13.105696678161621","10","9.063","0.937","63","0.055","","","64","16","0","1.9","10.56495"
"low_current_sweep_latest.csv","130","15","13.591975927352905","10","10.001","-0.001","69","0.06","","","64","16","0","1.9","11.181999999999999"
"low_current_sweep_latest.csv","131","15","14.075908422470093","10","9.525","0.475","66","0.058","","","64","16","0","2.0","11.07598"
"low_current_sweep_latest.csv","132","15","14.562346458435059","10","10.001","-0.001","69","0.06","","","64","16","0","1.8","10.59059"
"low_current_sweep_latest.csv","133","15","15.522268533706665","10","9.68","0.32","67","0.058","","","64","16","0","1.9","11.181949999999999"
"low_current_sweep_latest.csv","134","15","16.002105236053467","10","9.525","0.475","66","0.058","","","64","16","0","1.9","11.1822"
"low_current_sweep_latest.csv","135","20","1.018505573272705","20","10.001","9.999","69","0.06","","","48","12","0","2.0","13.01944"
"low_current_sweep_latest.csv","136","20","1.5082988739013672","20","10.817","9.183","78","0.068","","","48","12","0","2.4","15.25484"
"low_current_sweep_latest.csv","137","20","1.9884607791900635","20","13.786","6.214","100","0.088","","","48","12","0","2.8","16.98848"
"low_current_sweep_latest.csv","138","20","2.473414897918701","20","15.045","4.955","103","0.091","","","48","12","0","3.0","17.79095"
"low_current_sweep_latest.csv","139","20","2.958183526992798","20","17.23","2.77","116","0.102","","","48","12","0","3.1","18.197789999999998"
"low_current_sweep_latest.csv","140","20","3.9226672649383545","20","17.149","2.851","111","0.097","","","48","12","0","3.2","19.110590000000002"
"low_current_sweep_latest.csv","141","20","4.408229112625122","20","18.751","1.249","123","0.108","","","48","12","0","3.2","19.11086"
"low_current_sweep_latest.csv","142","20","4.888163805007935","20","18.017","1.983","115","0.101","","","48","12","0","3.3","19.71941"
"low_current_sweep_latest.csv","143","20","5.377726316452026","20","19.646","0.354","128","0.113","","","48","12","0","3.3","19.71937"
"low_current_sweep_latest.csv","144","20","5.8584582805633545","20","18.689","1.311","118","0.104","","","48","12","0","3.3","19.719440000000002"
"low_current_sweep_latest.csv","145","20","6.344218492507935","20","19.814","0.186","128","0.113","","","48","12","0","3.3","19.96048"
"low_current_sweep_latest.csv","146","20","6.827196836471558","20","19.1","0.9","122","0.107","","","48","12","0","3.4","20.327789999999997"
"low_current_sweep_latest.csv","147","20","7.7942094802856445","20","20.272","-0.272","131","0.115","","","48","12","0","3.4","20.32755"
"low_current_sweep_latest.csv","148","20","8.277253150939941","20","19.399","0.601","122","0.107","","","48","12","0","3.4","20.32758"
"low_current_sweep_latest.csv","149","20","8.758325815200806","20","20.347","-0.347","131","0.115","","","48","12","0","3.4","20.327749999999998"
"low_current_sweep_latest.csv","150","20","9.238266706466675","20","19.417","0.583","122","0.107","","","48","12","0","3.4","20.327789999999997"
"low_current_sweep_latest.csv","151","20","9.722574472427368","20","20.351","-0.351","131","0.115","","","48","12","0","3.4","20.327810000000003"
"low_current_sweep_latest.csv","152","20","10.210261583328247","20","19.418","0.582","122","0.107","","","48","12","0","3.4","20.32795"
"low_current_sweep_latest.csv","153","20","10.694402933120728","20","20.351","-0.351","131","0.115","","","48","12","0","3.4","20.3279"
"low_current_sweep_latest.csv","154","20","11.660968542098999","20","19.418","0.582","122","0.107","","","48","12","0","3.4","20.32766"
"low_current_sweep_latest.csv","155","20","12.144063711166382","20","20.351","-0.351","131","0.115","","","48","12","0","3.4","20.327669999999998"
"low_current_sweep_latest.csv","156","20","12.619874954223633","20","19.418","0.582","122","0.107","","","48","12","0","3.4","20.327810000000003"
"low_current_sweep_latest.csv","157","20","13.108701944351196","20","20.351","-0.351","131","0.115","","","48","12","0","3.4","20.32766"
"low_current_sweep_latest.csv","158","20","13.591464519500732","20","19.418","0.582","122","0.107","","","48","12","0","3.4","20.327740000000002"
"low_current_sweep_latest.csv","159","20","14.07833456993103","20","20.351","-0.351","131","0.115","","","48","12","0","3.4","20.32769"
"low_current_sweep_latest.csv","160","20","14.558353662490845","20","19.418","0.582","122","0.107","","","48","12","0","3.5","20.46581"
"low_current_sweep_latest.csv","161","20","15.51829981803894","20","20.548","-0.548","131","0.115","","","48","12","0","3.4","20.327669999999998"
"low_current_sweep_latest.csv","162","20","16.00851011276245","20","19.468","0.532","122","0.107","","","48","12","0","3.4","20.327740000000002"
"low_current_sweep_start_duty.csv","1","1","1.7712111473083496","1","1.582","-0.582","11","0.008","","","64","16","0","0.1","-0.008199408"
"low_current_sweep_start_duty.csv","2","1","2.9317269325256348","1","0.0","1.0","0","0.0","","","64","16","1","0.3","-0.0011195259999999998"
"low_current_sweep_start_duty.csv","3","1","3.75136137008667","1","0.144","0.856","1","0.0","","","64","16","1","0.2","1.075388"
"low_current_sweep_start_duty.csv","4","1","4.233391523361206","1","0.0","1.0","0","0.0","","","64","16","1","0.3","0.7514432999999999"
"low_current_sweep_start_duty.csv","5","1","5.4727723598480225","1","0.0","1.0","0","0.0","","","64","16","1","0.3","1.690574"
"low_current_sweep_start_duty.csv","6","1","5.960818290710449","1","0.0","1.0","0","0.0","","","64","16","1","0.2","1.68597"
"low_current_sweep_start_duty.csv","7","1","6.440985679626465","1","1.582","-0.582","11","0.008","","","64","16","2","0.1","1.022064"
"low_current_sweep_start_duty.csv","8","1","6.927738666534424","1","1.582","-0.582","11","0.008","","","64","16","2","0.1","1.0753489999999999"
"low_current_sweep_start_duty.csv","9","1","7.927627801895142","1","2.158","-1.158","15","0.013","","","64","16","2","0.1","1.075274"
"low_current_sweep_start_duty.csv","10","1","9.1670241355896","1","0.0","1.0","0","0.0","","","-1","-1","-1","0.3","1.6906480000000002"
"low_current_sweep_start_duty.csv","11","1","9.649373292922974","1","2.158","-1.158","15","0.013","","","64","16","4","0.1","1.6873840000000002"
"low_current_sweep_start_duty.csv","12","1","10.133481502532959","1","1.582","-0.582","11","0.008","","","64","16","4","0.1","1.029643"
"low_current_sweep_start_duty.csv","13","1","10.616357803344727","1","0.0","1.0","0","0.0","","","64","16","5","0.3","1.075367"
"low_current_sweep_start_duty.csv","14","1","11.776884078979492","1","2.158","-1.158","15","0.013","","","64","16","6","0.1","1.690764"
"low_current_sweep_start_duty.csv","15","1","13.018581867218018","1","1.582","-0.582","11","0.008","","","64","16","6","0.1","1.690792"
"low_current_sweep_start_duty.csv","16","1","14.094756364822388","1","0.0","1.0","0","0.0","","","64","16","7","0.3","1.690672"
"low_current_sweep_start_duty.csv","17","3","0.5831615924835205","3","50.789","-47.789","322","0.284","","","64","16","0","0.0","2.755982"
"low_current_sweep_start_duty.csv","18","3","1.5498073101043701","3","3.021","-0.021","21","0.017","","","64","16","1","0.5","2.783871"
"low_current_sweep_start_duty.csv","19","3","2.0336618423461914","3","3.021","-0.021","21","0.017","","","64","16","2","0.5","2.783823"
"low_current_sweep_start_duty.csv","20","3","2.5168955326080322","3","3.021","-0.021","21","0.017","","","64","16","2","0.5","2.783877"
"low_current_sweep_start_duty.csv","21","3","3.4836132526397705","3","3.021","-0.021","21","0.017","","","64","16","3","0.5","2.783954"
"low_current_sweep_start_duty.csv","22","3","3.9663729667663574","3","3.021","-0.021","21","0.017","","","64","16","4","0.5","2.784093"
"low_current_sweep_start_duty.csv","23","3","4.4502058029174805","3","3.021","-0.021","21","0.017","","","64","16","5","0.5","2.784218"
"low_current_sweep_start_duty.csv","24","3","4.933192253112793","3","3.021","-0.021","21","0.017","","","64","16","6","0.5","2.7840130000000003"
"low_current_sweep_start_duty.csv","25","3","5.900561332702637","3","3.021","-0.021","21","0.017","","","64","16","7","0.5","2.784075"
"low_current_sweep_start_duty.csv","26","3","6.38404655456543","3","3.021","-0.021","21","0.017","","","64","16","8","0.5","2.784236"
"low_current_sweep_start_duty.csv","27","3","6.8671581745147705","3","3.021","-0.021","21","0.017","","","64","16","9","0.5","2.784078"
"low_current_sweep_start_duty.csv","28","3","7.3502678871154785","3","3.021","-0.021","21","0.017","","","64","16","10","0.5","2.784187"
"low_current_sweep_start_duty.csv","29","3","8.316933631896973","3","3.021","-0.021","21","0.017","","","64","16","11","0.5","2.784146"
"low_current_sweep_start_duty.csv","30","3","8.80031442642212","3","3.021","-0.021","21","0.017","","","64","16","12","0.5","2.7841519999999997"
"low_current_sweep_start_duty.csv","31","3","9.283334970474243","3","3.021","-0.021","21","0.017","","","64","16","13","0.5","2.784189"
"low_current_sweep_start_duty.csv","32","3","10.250084400177002","3","3.021","-0.021","21","0.017","","","64","16","14","0.5","2.23086"
"low_current_sweep_start_duty.csv","33","3","10.733947992324829","3","2.589","0.411","18","0.015","","","64","16","15","0.5","2.784236"
"low_current_sweep_start_duty.csv","34","3","11.217408180236816","3","3.021","-0.021","21","0.017","","","64","16","16","0.5","2.784189"
"low_current_sweep_start_duty.csv","35","3","11.699910163879395","3","3.021","-0.021","21","0.017","","","64","16","17","0.5","2.7841810000000002"
"low_current_sweep_start_duty.csv","36","3","12.666561365127563","3","3.021","-0.021","21","0.017","","","64","16","18","0.5","2.784086"
"low_current_sweep_start_duty.csv","37","5","0.7268445491790771","5","18.913","-13.913","121","0.106","","","64","16","0","0.0","5.082103"
"low_current_sweep_start_duty.csv","38","5","1.2096226215362549","5","4.891","0.109","34","0.029","","","64","16","1","0.9","5.082527"
"low_current_sweep_start_duty.csv","39","5","1.6955890655517578","5","4.891","0.109","34","0.029","","","64","16","2","0.9","5.0829200000000005"
"low_current_sweep_start_duty.csv","40","5","2.6596062183380127","5","4.891","0.109","34","0.029","","","64","16","3","1.0","5.082428"
"low_current_sweep_start_duty.csv","41","5","3.144719123840332","5","4.891","0.109","34","0.029","","","64","16","3","0.9","5.082559000000001"
"low_current_sweep_start_duty.csv","42","5","3.628053665161133","5","4.891","0.109","34","0.029","","","64","16","5","0.9","5.192368"
"low_current_sweep_start_duty.csv","43","5","4.593085289001465","5","5.467","-0.467","38","0.033","","","64","16","5","0.9","5.0826020000000005"
"low_current_sweep_start_duty.csv","44","5","5.075656890869141","5","4.891","0.109","34","0.029","","","64","16","6","0.9","5.082802"
"low_current_sweep_start_duty.csv","45","5","5.559019565582275","5","4.891","0.109","34","0.029","","","64","16","8","0.9","5.082782999999999"
"low_current_sweep_start_duty.csv","46","5","6.042131185531616","5","4.891","0.109","34","0.029","","","64","16","9","0.9","5.082914"
"low_current_sweep_start_duty.csv","47","5","7.011752605438232","5","4.891","0.109","34","0.029","","","64","16","9","0.9","5.083031"
"low_current_sweep_start_duty.csv","48","5","7.492158651351929","5","4.891","0.109","34","0.029","","","64","16","10","1.0","5.681118"
"low_current_sweep_start_duty.csv","49","5","7.978341817855835","5","4.891","0.109","34","0.029","","","64","16","12","1.0","5.397837"
"low_current_sweep_start_duty.csv","50","5","8.464439153671265","5","5.467","-0.467","38","0.033","","","64","16","13","0.9","5.081399"
"low_current_sweep_start_duty.csv","51","5","9.42509126663208","5","4.891","0.109","34","0.029","","","64","16","14","0.9","5.083552"
