"source_file","source_row","cmd_or_set_cmd","time_s","set_ma","stm_current_ma","error_ma","adc1_raw","adc1_voltage_v","adc2_raw","adc2_voltage_v","sample_count","dropped_each_side","rejected_count","output_duty_pct","dm3058_current_ma"
"low_current_test.csv","97","15","2.393145799636841","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.420026e-05"
"low_current_test.csv","98","15","2.873220443725586","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.335125e-05"
"low_current_test.csv","99","15","3.352917432785034","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.5094760000000004e-05"
"low_current_test.csv","100","15","4.32310152053833","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.38364e-05"
"low_current_test.csv","101","15","4.803083181381226","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.369995e-05"
"low_current_test.csv","102","15","5.293402194976807","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.4412519999999996e-05"
"low_current_test.csv","103","15","5.772926330566406","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.420026e-05"
"low_current_test.csv","104","15","6.253272294998169","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.429123e-05"
"low_current_test.csv","105","15","6.74293065071106","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.41093e-05"
"low_current_test.csv","106","15","7.227173089981079","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.521605e-05"
"low_current_test.csv","107","15","8.194991111755371","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.3593819999999996e-05"
"low_current_test.csv","108","15","8.67870020866394","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.395769e-05"
"low_current_test.csv","109","15","9.15332293510437","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.403349e-05"
"low_current_test.csv","110","15","9.643232822418213","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.4382189999999995e-05"
"low_current_test.csv","111","15","10.123187780380249","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.403349e-05"
"low_current_test.csv","112","15","10.603263139724731","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.3897040000000005e-05"
"low_current_test.csv","113","15","11.093070983886719","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.435187e-05"
"low_current_test.csv","114","15","11.573196172714233","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.529185e-05"
"low_current_test.csv","115","15","12.543129205703735","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.4367030000000005e-05"
"low_current_test.csv","116","20","0.9376842975616455","15","0.0","15.0","0","0.0","0","0.0","48","12","0","90.0","5.298738e-05"
"low_current_test.csv","117","20","1.9074697494506836","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.369995e-05"
"low_current_test.csv","118","20","2.3939201831817627","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.4063809999999996e-05"
"low_current_test.csv","119","20","2.8772218227386475","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.424575e-05"
"low_current_test.csv","120","20","3.357611656188965","20","0.0","20.0","0","0.0","1","0.0","48","12","0","90.0","5.4124460000000004e-05"
"low_current_test.csv","121","20","3.8377065658569336","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.315416e-05"
"low_current_test.csv","122","20","4.327820301055908","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.379092e-05"
"low_current_test.csv","123","20","4.80754542350769","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.369995e-05"
"low_current_test.csv","124","20","5.777924537658691","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.369995e-05"
"low_current_test.csv","125","20","6.257357120513916","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.38364e-05"
"low_current_test.csv","126","20","6.737523317337036","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.3593819999999996e-05"
"low_current_test.csv","127","20","7.227691650390625","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.351802e-05"
"low_current_test.csv","128","20","7.70733904838562","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.351802e-05"
"low_current_test.csv","129","20","8.187459230422974","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.363931e-05"
"low_current_test.csv","130","20","8.677474021911621","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.459445e-05"
"low_current_test.csv","131","20","9.15744161605835","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.3897040000000005e-05"
"low_current_test.csv","132","20","10.127517700195312","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.2714490000000004e-05"
"low_current_test.csv","133","20","10.61161208152771","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.379092e-05"
"low_current_test.csv","134","20","11.09535813331604","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.322996e-05"
"low_current_test.csv","135","20","11.579790353775024","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.369995e-05"
"low_current_test.csv","136","20","12.057551860809326","20","0.0","20.0","0","0.0","0","0.0","48","12","0","90.0","5.397285e-05"
"low_current_test_after_adaptive.csv","1","1","0.5806334018707275","5","4.891","0.109","34","0.029","","","64","16","85","1.0","5.683263"
"low_current_test_after_adaptive.csv","2","1","1.067368745803833","5","4.891","0.109","34","0.029","","","64","16","87","1.0","5.649483"
"low_current_test_after_adaptive.csv","3","1","2.0299322605133057","5","4.891","0.109","34","0.029","","","64","16","87","1.0","5.683347"
"low_current_test_after_adaptive.csv","4","1","2.518660068511963","5","5.467","-0.467","38","0.033","","","64","16","88","0.9","5.083052"
"low_current_test_after_adaptive.csv","5","1","2.9977049827575684","5","4.891","0.109","34","0.029","","","64","16","89","0.9","5.083003"
"low_current_test_after_adaptive.csv","6","1","3.9672601222991943","5","4.891","0.109","34","0.029","","","64","16","91","0.9","5.0832489999999995"
"low_current_test_after_adaptive.csv","7","1","4.451960802078247","5","4.891","0.109","34","0.029","","","64","16","91","0.9","5.083189"
"low_current_test_after_adaptive.csv","8","1","4.929712533950806","5","4.891","0.109","34","0.029","","","64","16","93","0.9","5.51937"
"low_current_test_after_adaptive.csv","9","1","5.4173901081085205","5","5.467","-0.467","38","0.033","","","64","16","93","0.9","5.192339"
"low_current_test_after_adaptive.csv","10","1","6.385079860687256","5","4.891","0.109","34","0.029","","","64","16","94","0.9","5.083206"
"low_current_test_after_adaptive.csv","11","1","6.868474960327148","5","4.891","0.109","34","0.029","","","64","16","96","0.9","5.083258"
"low_current_test_after_adaptive.csv","12","1","7.350166082382202","5","4.891","0.109","34","0.029","","","64","16","97","0.9","5.083255"
"low_current_test_after_adaptive.csv","13","1","7.834723711013794","5","4.891","0.109","34","0.029","","","64","16","97","0.9","5.083255"
"low_current_test_after_adaptive.csv","14","1","8.801531076431274","5","4.891","0.109","34","0.029","","","64","16","98","1.0","5.683226"
"low_current_test_after_adaptive.csv","15","1","9.28485369682312","5","5.467","-0.467","38","0.033","","","64","16","99","0.9","5.083043"
"low_current_test_after_adaptive.csv","16","1","9.768084287643433","5","4.891","0.109","34","0.029","","","64","16","100","0.9","5.082994"
"low_current_test_after_adaptive.csv","17","1","10.734448432922363","5","4.891","0.109","34","0.029","","","64","16","102","0.9","5.083146"
"low_current_test_after_adaptive.csv","18","1","11.21763277053833","5","4.891","0.109","34","0.029","","","64","16","102","0.9","5.083296"
"low_current_test_after_adaptive.csv","19","1","11.70088243484497","5","4.891","0.109","34","0.029","","","64","16","104","1.0","5.249280000000001"
"low_current_test_after_adaptive.csv","20","1","12.184943914413452","5","5.467","-0.467","38","0.033","","","64","16","105","0.9","5.083118"
"low_current_test_after_adaptive.csv","21","3","0.7445437908172607","5","4.891","0.109","34","0.029","","","64","16","105","0.9","5.0832120000000005"
"low_current_test_after_adaptive.csv","22","3","1.2282137870788574","5","4.891","0.109","34","0.029","","","64","16","105","0.9","5.08341"
"low_current_test_after_adaptive.csv","23","3","1.7111952304840088","5","4.891","0.109","34","0.029","","","64","16","107","0.9","5.083284000000001"
"low_current_test_after_adaptive.csv","24","3","2.1944777965545654","5","4.891","0.109","34","0.029","","","64","16","108","0.9","5.105169"
"low_current_test_after_adaptive.csv","25","3","3.161881923675537","5","4.891","0.109","34","0.029","","","64","16","109","1.0","5.083141"
"low_current_test_after_adaptive.csv","26","3","3.6441469192504883","5","4.891","0.109","34","0.029","","","64","16","109","0.9","5.083111000000001"
"low_current_test_after_adaptive.csv","27","3","4.12756085395813","5","4.891","0.109","34","0.029","","","64","16","111","1.0","5.264076"
"low_current_test_after_adaptive.csv","28","3","5.093953847885132","5","5.467","-0.467","38","0.033","","","64","16","112","0.9","5.083213"
"low_current_test_after_adaptive.csv","29","3","5.577675819396973","5","4.891","0.109","34","0.029","","","64","16","112","0.9","5.083278"
"low_current_test_after_adaptive.csv","30","3","6.061318397521973","5","4.891","0.109","34","0.029","","","64","16","114","0.9","5.083326"
"low_current_test_after_adaptive.csv","31","3","6.5454418659210205","5","4.891","0.109","34","0.029","","","64","16","114","0.9","5.083333"
"low_current_test_after_adaptive.csv","32","3","7.510401248931885","5","4.891","0.109","34","0.029","","","64","16","115","0.9","5.683443"
"low_current_test_after_adaptive.csv","33","3","7.994737386703491","5","4.891","0.109","34","0.029","","","64","16","117","1.0","5.112433"
"low_current_test_after_adaptive.csv","34","3","8.476903200149536","5","5.467","-0.467","38","0.033","","","64","16","118","0.9","5.083066"
"low_current_test_after_adaptive.csv","35","3","8.961164474487305","5","4.891","0.109","34","0.029","","","64","16","119","0.9","5.083221"
"low_current_test_after_adaptive.csv","36","3","9.928040266036987","5","4.891","0.109","34","0.029","","","64","16","119","0.9","5.083358"
"low_current_test_after_adaptive.csv","37","3","10.411414861679077","5","4.891","0.109","34","0.029","","","64","16","120","0.9","5.583254"
"low_current_test_after_adaptive.csv","38","3","10.89385724067688","5","5.467","-0.467","38","0.033","","","64","16","121","0.9","5.178204"
"low_current_test_after_adaptive.csv","39","3","11.861558198928833","5","4.891","0.109","34","0.029","","","64","16","122","0.9","5.08321"
"low_current_test_after_adaptive.csv","40","3","12.343557119369507","5","4.891","0.109","34","0.029","","","64","16","124","0.9","5.083240999999999"
"low_current_test_after_adaptive.csv","41","5","0.7452709674835205","5","4.891","0.109","34","0.029","","","64","16","125","0.9","5.083353"
"low_current_test_after_adaptive.csv","42","5","1.7117300033569336","5","4.891","0.109","34","0.029","","","64","16","125","0.9","5.083373000000001"
"low_current_test_after_adaptive.csv","43","5","2.195326328277588","5","4.891","0.109","34","0.029","","","64","16","127","0.9","5.0832999999999995"
"low_current_test_after_adaptive.csv","44","5","2.6785314083099365","5","4.891","0.109","34","0.029","","","64","16","128","1.0","5.274"
"low_current_test_after_adaptive.csv","45","5","3.1605331897735596","5","4.891","0.109","34","0.029","","","64","16","128","0.9","5.083126"
"low_current_test_after_adaptive.csv","46","5","4.128665208816528","5","4.891","0.109","34","0.029","","","64","16","129","0.9","5.683268"
"low_current_test_after_adaptive.csv","47","5","4.609898805618286","5","5.467","-0.467","38","0.033","","","64","16","130","0.9","5.083149000000001"
"low_current_test_after_adaptive.csv","48","5","5.093136548995972","5","4.891","0.109","34","0.029","","","64","16","131","0.9","5.083291999999999"
"low_current_test_after_adaptive.csv","49","5","6.060880422592163","5","4.891","0.109","34","0.029","","","64","16","133","0.9","5.083366"
"low_current_test_after_adaptive.csv","50","5","6.5434041023254395","5","4.891","0.109","34","0.029","","","64","16","134","0.9","5.083392"
"low_current_test_after_adaptive.csv","51","5","7.026239633560181","5","4.891","0.109","34","0.029","","","64","16","134","0.9","5.08322"
"low_current_test_after_adaptive.csv","52","5","7.510599136352539","5","4.891","0.109","34","0.029","","","64","16","135","1.0","5.524463"
"low_current_test_after_adaptive.csv","53","5","8.475945472717285","5","4.891","0.109","34","0.029","","","64","16","137","1.0","5.0830969999999995"
"low_current_test_after_adaptive.csv","54","5","8.961730480194092","5","4.891","0.109","34","0.029","","","64","16","137","0.9","5.635139"
"low_current_test_after_adaptive.csv","55","5","9.445120811462402","5","5.467","-0.467","38","0.033","","","64","16","138","0.9","5.099341"
"low_current_test_after_adaptive.csv","56","5","9.928237915039062","5","4.891","0.109","34","0.029","","","64","16","139","0.9","5.083163"
"low_current_test_after_adaptive.csv","57","5","10.894313335418701","5","4.891","0.109","34","0.029","","","64","16","141","0.9","5.083312"
"low_current_test_after_adaptive.csv","58","5","11.37560248374939","5","4.891","0.109","34","0.029","","","64","16","142","0.9","5.083519"
"low_current_test_after_adaptive.csv","59","5","11.86158561706543","5","4.891","0.109","34","0.029","","","64","16","143","0.9","5.083293"
"low_current_test_after_adaptive.csv","60","8","1.005131483078003","8","14.657","-6.657","97","0.085","","","64","16","144","0.3","4.166224"
"low_current_test_after_adaptive.csv","61","8","1.9687728881835938","8","2.302","5.698","16","0.013","","","64","16","145","1.4","7.500057"
"low_current_test_after_adaptive.csv","62","8","2.452199935913086","8","8.2","-0.2","57","0.049","","","64","16","145","1.2","8.113221000000001"
"low_current_test_after_adaptive.csv","63","8","2.934710741043091","8","7.48","0.52","52","0.045","","","64","16","145","1.4","8.113896"
"low_current_test_after_adaptive.csv","64","8","3.421799421310425","8","7.624","0.376","53","0.046","","","64","16","145","1.5","8.572296"
"low_current_test_after_adaptive.csv","65","8","4.388607978820801","8","8.2","-0.2","57","0.049","","","64","16","145","1.5","8.727759"
"low_current_test_after_adaptive.csv","66","8","4.868654727935791","8","7.48","0.52","52","0.045","","","64","16","145","1.6","8.775079"
"low_current_test_after_adaptive.csv","67","8","5.355149269104004","8","7.48","0.52","52","0.045","","","64","16","145","1.6","8.918027"
"low_current_test_after_adaptive.csv","68","8","5.836024761199951","8","8.2","-0.2","57","0.049","","","64","16","145","1.5","8.726654"
"low_current_test_after_adaptive.csv","69","8","6.803415298461914","8","8.2","-0.2","57","0.049","","","64","16","145","1.5","8.727152"
"low_current_test_after_adaptive.csv","70","8","7.287234306335449","8","8.2","-0.2","57","0.049","","","64","16","145","1.5","9.239916000000001"
"low_current_test_after_adaptive.csv","71","8","7.768550395965576","8","8.775","-0.775","61","0.053","","","64","16","145","1.5","8.828374"
"low_current_test_after_adaptive.csv","72","8","8.735144853591919","8","8.2","-0.2","57","0.049","","","64","16","145","1.5","9.342614000000001"
"low_current_test_after_adaptive.csv","73","8","9.221951484680176","8","8.775","-0.775","61","0.053","","","64","16","145","1.5","9.342466"
"low_current_test_after_adaptive.csv","74","8","9.705626010894775","8","7.912","0.088","55","0.048","","","64","16","145","1.5","8.726281"
"low_current_test_after_adaptive.csv","75","8","10.184338092803955","8","8.2","-0.2","57","0.049","","","64","16","145","1.5","8.820619"
"low_current_test_after_adaptive.csv","76","8","11.155874252319336","8","8.775","-0.775","61","0.053","","","64","16","145","1.5","8.726875999999999"
"low_current_test_after_adaptive.csv","77","8","11.63821530342102","8","8.2","-0.2","57","0.049","","","64","16","145","1.5","9.280691000000001"
"low_current_test_after_adaptive.csv","78","8","12.118816614151001","8","8.775","-0.775","61","0.053","","","64","16","145","1.5","9.15714"
"low_current_test_after_adaptive.csv","79","10","0.25553083419799805","8","8.775","-0.775","61","0.053","","","64","16","145","1.5","9.034594"
"low_current_test_after_adaptive.csv","80","10","1.2281551361083984","10","8.2","1.8","57","0.049","","","64","16","145","1.7","10.23644"
"low_current_test_after_adaptive.csv","81","10","1.7053601741790771","10","10.001","-0.001","69","0.06","","","64","16","145","1.8","10.57666"
"low_current_test_after_adaptive.csv","82","10","2.678314685821533","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.184370000000001"
"low_current_test_after_adaptive.csv","83","10","3.1567630767822266","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.081719999999999"
"low_current_test_after_adaptive.csv","84","10","3.6403048038482666","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.1058"
"low_current_test_after_adaptive.csv","85","10","4.6115148067474365","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.182640000000001"
"low_current_test_after_adaptive.csv","86","10","5.090015411376953","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.79677"
"low_current_test_after_adaptive.csv","87","10","5.575341701507568","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.42622"
"low_current_test_after_adaptive.csv","88","10","6.060973644256592","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.14009"
"low_current_test_after_adaptive.csv","89","10","7.025402784347534","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.79702"
"low_current_test_after_adaptive.csv","90","10","7.511397838592529","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.11385"
"low_current_test_after_adaptive.csv","91","10","7.995198488235474","10","9.525","0.475","66","0.058","","","64","16","145","2.0","11.069249999999998"
"low_current_test_after_adaptive.csv","92","10","8.475370645523071","10","8.918","1.082","62","0.053","","","64","16","145","2.0","10.97437"
"low_current_test_after_adaptive.csv","93","10","9.445023775100708","10","8.918","1.082","62","0.053","","","64","16","145","2.0","10.56556"
"low_current_test_after_adaptive.csv","94","10","9.926499128341675","10","8.918","1.082","62","0.053","","","64","16","145","1.9","10.67102"
"low_current_test_after_adaptive.csv","95","10","10.411082744598389","10","10.001","-0.001","69","0.06","","","64","16","145","1.9","11.08008"
"low_current_test_after_adaptive.csv","96","10","11.378102779388428","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.18298"
"low_current_test_after_adaptive.csv","97","10","11.861392736434937","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.79733"
"low_current_test_after_adaptive.csv","98","10","12.339015245437622","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.406970000000001"
"low_current_test_after_adaptive.csv","99","15","1.223132610321045","10","10.001","-0.001","69","0.06","","","64","16","145","1.8","11.18272"
"low_current_test_after_adaptive.csv","100","15","1.7093744277954102","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.63119"
"low_current_test_after_adaptive.csv","101","15","2.193342685699463","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.05931"
"low_current_test_after_adaptive.csv","102","15","2.679443120956421","10","10.65","-0.65","73","0.063","","","64","16","145","1.9","11.18243"
"low_current_test_after_adaptive.csv","103","15","3.6396515369415283","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.79757"
"low_current_test_after_adaptive.csv","104","15","4.128254175186157","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.064400000000001"
"low_current_test_after_adaptive.csv","105","15","4.609407901763916","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.080039999999999"
"low_current_test_after_adaptive.csv","106","15","5.577441453933716","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.1824"
"low_current_test_after_adaptive.csv","107","15","6.059491157531738","10","10.65","-0.65","73","0.063","","","64","16","145","1.9","11.18272"
"low_current_test_after_adaptive.csv","108","15","6.540043115615845","10","9.525","0.475","66","0.058","","","64","16","145","2.0","11.07374"
"low_current_test_after_adaptive.csv","109","15","7.023075819015503","10","10.001","-0.001","69","0.06","","","64","16","145","1.8","10.62709"
"low_current_test_after_adaptive.csv","110","15","7.792449951171875","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","nan"
"low_current_test_after_adaptive.csv","111","15","9.713655471801758","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","nan"
"low_current_test_after_adaptive.csv","112","15","10.411751508712769","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.79782"
"low_current_test_after_adaptive.csv","113","15","10.889378309249878","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.0646"
"low_current_test_after_adaptive.csv","114","15","11.369286060333252","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.1828"
"low_current_test_after_adaptive.csv","115","15","11.859401941299438","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.072759999999999"
"low_current_test_after_adaptive.csv","116","15","12.341352701187134","10","10.65","-0.65","73","0.063","","","64","16","145","1.9","11.79774"
"low_current_test_after_adaptive.csv","117","20","0.7455823421478271","10","10.169","-0.169","70","0.061","","","64","16","145","1.9","10.87395"
"low_current_test_after_adaptive.csv","118","20","1.228515625","10","8.918","1.082","62","0.053","","","64","16","145","2.0","10.9367"
"low_current_test_after_adaptive.csv","119","20","2.195003032684326","10","8.918","1.082","62","0.053","","","64","16","145","1.9","10.56609"
"low_current_test_after_adaptive.csv","120","20","2.6784636974334717","10","10.001","-0.001","69","0.06","","","64","16","145","1.9","11.18295"
"low_current_test_after_adaptive.csv","121","20","3.162184715270996","10","9.525","0.475","66","0.058","","","64","16","145","1.9","11.18303"
"low_current_test_after_adaptive.csv","122","20","4.129103183746338","10","9.525","0.475","66","0.058","","","64","16","145","1.9","10.566370000000001"
"low_current_test_after_adaptive.csv","123","20","4.6119585037231445","10","8.918","1.082","62","0.053","","","64","16","145","2.0","10.56611"
"low_current_test_after_adaptive.csv","124","20","5.09465479850769","10","9.063","0.937","63","0.055","","","64","16","145","1.9","11.1829"
"low_current_test_after_adaptive.csv","125","20","5.578242778778076","10","9.525","0.475","66","0.058","","","64","16","145","1.9","11.0801"
"low_current_test_after_adaptive.csv","126","20","6.545622110366821","10","9.063","0.937","63","0.055","","","64","16","145","2.0","10.56587"
"low_current_test_after_adaptive.csv","127","20","7.02749490737915","10","8.918","1.082","62","0.053","","","64","16","145","1.9","10.589049999999999"
"low_current_test_after_adaptive.csv","128","20","7.5122389793396","10","10.001","-0.001","69","0.06","","","64","16","145","1.9","11.18094"
"low_current_test_after_adaptive.csv","129","20","7.994733095169067","10","9.525","0.475","66","0.058","","","64","16","145","1.9","11.18309"
"low_current_test_after_adaptive.csv","130","20","8.961914539337158","10","9.68","0.32","67","0.058","","","64","16","145","1.9","10.5664"
"low_current_test_after_adaptive.csv","131","20","9.443328380584717","10","8.918","1.082","62","0.053","","","64","16","145","2.0","10.77086"
"low_current_test_after_adaptive.csv","132","20","9.928296089172363","10","9.063","0.937","63","0.055","","","64","16","145","1.9","10.75199"
"low_current_test_after_adaptive.csv","133","20","10.893503427505493","10","9.063","0.937","63","0.055","","","64","16","145","2.0","10.56609"
"low_current_test_after_adaptive.csv","134","20","11.373273849487305","10","10.001","-0.001","69","0.06","","","64","16","145","1.8","11.18313"
"low_current_test_after_adaptive.csv","135","20","11.853232383728027","10","10.65","-0.65","73","0.063","","","64","16","145","1.8","11.39372"
"low_current_test_after_adaptive.csv","136","20","12.34346318244934","10","11.295","-1.295","77","0.068","","","64","16","145","1.8","11.1079"
